y1,y2,y3,y4,gen,race,income
99,99,90,100,1,0,49.4900005564176
90,100,100,100,1,0,49.4415211615682
100,100,100,100,1,1,49.144148163389
100,100,0,0,1,1,44.8098181828591
50,15,50,75,0,0,47.1090152006221
100,100,100,99,1,0,54.0020662818445
70,75,50,0,0,0,48.0197829192603
75,50,85,10,1,0,48.9974105162791
99,100,99,100,0,0,51.4756148082965
10,100,50,100,1,0,47.188908819121
90,45,100,75,0,0,51.585336083492
99,70,90,100,0,0,40.5122353031809
100,15,67,99,1,0,48.6364850579662
100,98,99,100,1,0,46.1246531580983
100,0,0,100,0,0,51.041925111451
100,85,99,100,0,0,48.8027947499306
80,99,99,98,1,0,49.826874619389
75,99,75,0,0,0,48.6210096223228
90,100,50,100,0,0,53.7931256981745
100,99,100,100,1,0,49.5158818090453
75,0,100,95,1,0,48.8463373282946
95,0,99,100,1,0,50.7317957941135
50,75,98,99,1,0,46.6457963307665
50,90,90,50,0,0,43.8260026681819
50,99,0,0,1,0,46.4667290541318
0,50,75,90,0,0,46.1234184243476
50,50,100,0,0,0,44.9787388428445
50,50,50,50,0,0,49.2554459735537
0,0,0,0,0,1,54.0832054730685
50,0,0,95,1,1,49.9846219393227
100,100,99,100,0,0,51.2932798673855
0,50,0,0,0,0,48.1776967029073
0,95,50,0,0,0,44.9370642376018
100,50,100,25,0,0,44.4282880087427
95,100,98,100,1,0,50.197794879819
100,50,0,50,1,0,39.5113632726847
100,100,50,0,1,1,45.2698026678478
0,50,50,50,1,1,46.850353464473
100,96,0,100,0,1,43.6287239226455
96,100,0,94,0,1,48.658085021993
100,100,100,50,0,1,42.2807623027843
0,50,100,50,1,0,48.1007969211627
99,100,100,0,1,0,50.108596221729
100,90,75,90,0,0,51.7266024623215
100,0,88,96,0,1,46.5591631786523
50,100,100,0,1,0,44.5908751338204
100,100,0,100,1,0,48.5222767886285
100,100,95,0,1,0,51.4706122518365
50,50,100,0,0,0,46.2622632107863
77,50,100,90,0,0,50.054028263696
100,100,0,100,0,0,48.9222027727562
0,50,0,100,0,0,50.564918247662
90,50,100,50,1,0,47.0886983803507
100,50,50,0,1,0,47.4111022997196
99,0,0,0,1,0,42.2874602887104
25,90,99,0,0,0,51.900802901099
5,50,95,60,0,0,50.016397387731
0,100,100,100,1,0,48.8163611877627
95,95,100,90,0,0,53.0244245706275
95,0,0,60,1,1,51.0219625918605
85,95,93,65,0,0,40.8187320603384
0,100,100,100,0,0,51.6544678911765
0,0,95,99,1,0,50.9070023255885
100,90,75,100,0,0,54.910397288661
100,85,100,100,1,0,49.812783141204
100,95,100,100,0,0,49.7501071320845
0,0,66,70,0,0,49.55922034717
99,100,100,99,1,0,49.0725202309393
50,50,96,98,0,1,48.7799306123181
75,75,50,99,1,1,48.2276156794333
100,100,100,50,0,0,47.0155382848117
75,75,50,75,0,1,52.05269237658
100,95,100,0,0,0,50.9980384157415
100,100,100,100,1,1,47.9660591550468
100,100,100,99,1,1,49.5351684178253
95,0,0,33,0,0,51.287616142135
75,90,100,100,1,0,37.6687178341082
100,80,75,75,1,0,51.794361886038
100,100,99,50,1,1,41.7924204598913
95,90,50,50,0,0,50.8904168654475
100,75,0,98,1,0,54.18278383344
0,100,100,100,0,0,46.954127068057
100,100,0,5,0,1,51.1393089062565
80,99,99,100,1,0,50.6424534165205
99,100,100,100,1,0,49.9208105060662
100,85,90,100,1,0,50.9576767979715
100,0,10,100,0,0,48.1443651652446
100,100,70,90,0,0,52.747868104437
0,50,50,95,1,0,47.3332310475491
25,35,75,80,0,0,50.4429990715265
100,100,99,100,0,0,47.3109062785132
55,0,100,100,0,0,53.433728419873
0,50,0,50,0,0,54.8398383115505
0,0,0,100,1,0,48.586161918046
90,0,50,95,0,0,48.5815776221664
85,85,50,20,0,0,52.535248895289
0,90,100,100,1,0,50.3826514005605
5,0,75,0,1,0,52.662116110361
0,5,5,0,0,1,46.164297941656
100,100,100,100,1,1,44.7439192730886
5,100,100,0,0,1,44.0938260661742
100,100,100,100,0,1,51.457760726449
100,40,60,100,0,1,50.6593986632365
25,20,45,30,1,1,46.7223569269131
100,100,100,100,0,0,47.9698422182243
5,0,0,0,1,0,45.058707324793
65,0,0,0,1,0,51.8008406996055
98,3,99,98,1,0,50.885778214819
90,97,98,98,1,0,50.8331350254585
50,75,99,50,0,1,46.6409059135522
0,90,0,50,1,0,49.3677994707144
100,99,0,50,1,1,52.510252064913
100,100,100,100,0,0,48.3564600464545
100,100,100,100,1,0,51.5814825941185
100,100,99,100,1,0,50.276517345085
90,1,60,95,1,0,48.0682496436999
95,80,0,50,1,0,48.1035848371465
85,99,100,70,0,0,49.0451090105248
100,100,0,0,1,0,49.8981243245929
100,100,100,0,0,0,46.5214594881092
70,70,100,100,1,0,43.4566201613511
99,0,100,0,0,0,51.577945284841
75,50,50,50,1,0,34.3393112848806
100,50,100,100,1,0,43.360990519074
75,95,95,90,1,1,48.4618224780246
25,75,99,0,1,1,52.331394926484
0,100,80,100,0,0,51.6868918310615
0,0,100,100,0,0,50.7346420467515
100,50,100,100,1,0,46.9299053570532
99,100,0,100,1,0,37.6577836380091
10,98,99,10,0,0,47.2802508634445
95,50,50,75,1,0,49.9284567085176
100,0,100,0,1,0,47.4763198481108
100,0,99,10,1,0,44.185205276045
100,100,100,100,1,0,41.1414876267803
0,90,100,0,1,1,52.000593707011
0,0,70,10,0,0,50.5743069352915
90,99,75,100,0,0,46.2166271128492
99,0,99,100,0,0,50.821985041619
70,50,0,0,0,0,47.4503344988004
0,100,100,99,0,0,48.2636978353088
99,10,0,5,0,0,50.833400297939
90,100,10,100,1,0,44.6377683332659
55,100,0,100,0,0,48.6358556700159
75,100,50,0,0,0,46.4415951613935
90,90,95,100,0,0,49.8733134680457
85,0,0,0,0,0,48.436204720398
0,97,99,100,1,0,54.6586384421185
100,90,100,98,1,0,49.073899502461
100,1,50,20,0,0,49.8052960119234
85,0,85,25,0,0,44.5313993522854
75,100,90,50,0,0,49.9887006785107
100,100,100,100,0,0,51.3734865311
0,1,100,0,0,0,47.6033816677849
75,50,50,50,1,0,48.7567370554784
98,95,90,80,0,0,46.835757813661
80,85,80,45,0,0,50.5795654478475
99,0,0,0,0,0,51.6635452067335
75,95,85,98,1,0,47.7523569258744
100,0,100,10,0,0,51.0787936259775
80,80,99,100,1,1,41.7807447265052
100,99,0,100,0,0,48.8094794202544
100,98,99,99,1,0,50.6414851218385
99,99,100,100,1,0,49.3986546389784
95,0,99,50,0,0,52.2584271457405
30,95,99,75,0,0,56.107677693819
75,99,99,90,0,0,43.5810760306986
0,0,0,100,1,0,47.9229256903338
0,0,1,0,1,1,47.3106572594652
0,0,0,0,0,1,38.1111390673112
50,80,50,100,0,1,49.6622592790613
0,77,0,0,0,1,48.6841798100251
90,5,50,100,0,1,46.7862044551139
80,98,100,100,1,0,44.4432298186465
90,80,99,90,1,0,46.7016080397249
75,0,50,50,0,0,47.7806248297086
100,5,0,0,0,0,50.5289130048895
10,0,0,100,1,1,46.8249469032837
50,100,0,100,1,1,43.7209162384085
100,100,100,0,1,1,44.0423368551637
0,0,0,0,1,1,43.7425993367401
20,0,0,0,0,1,45.3607838974067
0,98,10,0,0,1,35.2111419004583
100,100,100,0,1,1,47.5040589351152
10,0,0,100,1,1,48.2934171649236
10,100,90,90,0,1,48.3192054987542
25,95,100,99,0,1,48.2466104296313
0,0,50,0,0,0,49.3057520145938
100,100,100,100,0,1,37.5674181340782
100,50,100,89,1,1,45.1371039498557
100,100,100,100,0,0,52.7042264192125
94,90,80,100,0,0,50.3783797199295
50,100,90,50,1,0,43.957545128654
0,80,100,75,1,0,44.1772499195897
100,80,100,100,0,0,50.718299293292
50,0,100,0,1,0,44.6872616113917
55,98,95,80,1,0,47.4352180971601
75,50,50,0,0,0,52.219553060869
60,10,100,0,1,1,44.049228755236
12,100,50,50,1,0,42.5625642394685
75,5,0,0,0,0,41.7503331260079
0,75,100,100,1,0,51.268054364342
65,90,50,100,1,1,50.8009972585155
50,100,0,100,0,0,52.742553935964
100,0,70,85,0,0,52.948606420669
100,0,99,99,1,0,40.2148013711392
10,50,100,0,1,1,48.7446403229054
0,0,100,100,0,1,45.9383290361462
50,75,40,99,0,0,45.3093328570926
0,0,100,25,0,0,48.6174067586465
0,100,100,100,0,1,47.6433398007382
0,0,50,50,0,1,44.3421432050089
99,99,100,100,1,0,52.004704241623
100,2,60,90,0,0,49.0782591296741
99,100,99,90,1,0,51.4691035962945
0,99,100,0,0,0,44.9694691153294
100,100,99,100,1,0,46.56923780803
75,50,98,0,1,0,45.1104644033268
10,45,10,1,0,0,50.2794974898515
100,75,90,0,0,0,43.7598686913748
75,0,89,37,0,0,43.3097113303318
50,100,100,25,0,0,46.6449183600391
2,15,50,10,0,0,49.4450569059188
0,100,100,100,1,0,46.0730589404209
100,100,100,100,1,0,41.6138693687739
50,0,75,75,0,0,47.4896294436674
100,0,45,100,0,0,50.562468146109
90,75,80,99,0,0,52.769472180144
4,100,85,50,0,0,34.6605358902574
0,98,75,65,0,0,42.4422987879122
100,100,100,0,0,0,51.4939411077635
100,99,100,80,0,0,51.488721511048
99,80,75,80,0,0,50.8724841582845
100,100,0,100,1,1,43.8322661041338
100,100,100,100,1,0,50.4415189378155
100,100,100,100,1,1,48.8972438874715
50,50,100,100,1,0,47.0871948130306
98,0,0,99,1,1,51.1551516076425
100,100,80,80,1,1,52.774277596149
100,100,100,0,0,1,54.704486298184
50,50,75,90,0,1,50.654097956554
25,100,100,20,1,0,48.6247480362002
100,100,100,100,0,1,54.1394092640475
50,0,40,35,0,1,49.1579507423268
50,30,25,5,0,1,53.458571339305
50,100,100,0,1,0,46.9991060160342
75,50,97,99,1,1,50.868556316175
50,100,95,95,1,0,49.6621187853512
75,100,100,100,1,0,51.5154431908575
50,2,99,100,1,0,46.0969893091733
100,0,100,100,1,1,50.6838415192415
75,99,90,0,0,1,44.3210261551693
0,50,0,90,1,1,45.9585950865365
0,80,80,50,0,1,51.56558936881
0,10,0,100,0,1,51.3082341555275
95,50,98,98,1,0,51.1930940704675
25,100,100,100,0,0,51.2138941221685
0,100,50,100,1,0,48.9077135557492
50,100,0,100,1,0,49.7254301418693
0,100,50,40,0,0,51.2784100800115
75,50,75,75,1,0,45.8070046884262
75,95,70,100,1,0,50.1612576805035
100,1,100,50,1,0,50.1482530690615
95,100,50,50,0,0,48.9125817193193
10,0,0,0,0,0,51.415416678006
100,100,0,100,1,0,50.5435161614715
100,100,100,100,0,1,49.8418407801432
80,0,0,100,0,1,49.4225736814695
100,50,0,100,0,1,50.2164069286275
25,50,100,95,1,1,51.8818254996325
75,29,75,95,0,1,47.5808521224434
90,0,50,75,0,1,43.4646598635818
56,100,50,100,1,1,48.6808820686155
25,100,50,50,1,1,50.9499594072395
75,50,0,75,1,0,52.156782503572
100,50,0,50,0,1,55.9694132569015
100,10,100,100,1,1,48.1761349290397
75,92,92,75,1,1,52.3259557450035
50,100,100,50,0,1,47.7114558544522
0,0,0,0,1,1,49.8586114286805
85,100,100,100,1,1,48.6560626660679
20,50,15,15,0,0,44.7452435604642
89,97,90,90,1,1,48.8323459645323
50,0,50,50,0,0,50.538083156425
100,100,99,100,0,0,49.9801938535166
100,100,100,100,1,1,48.9926095024666
85,90,99,99,0,1,52.218851963582
50,70,99,98,0,1,43.9058828191951
95,50,75,50,0,0,49.615118353249
100,100,85,99,1,1,51.606700047777
0,100,0,100,0,1,49.2846825497839
100,100,50,1,0,1,47.1939682724303
90,0,0,30,0,1,45.4468205611203
1,70,10,100,0,1,39.0087512268476
2,100,100,50,0,1,46.148776437115
0,3,100,75,1,1,41.7991473046803
0,0,100,50,0,1,44.9191687052848
75,50,50,75,0,0,53.0406428075755
95,99,50,100,0,0,52.7098760555775
25,50,20,30,1,0,43.7326766619563
0,0,99,100,1,0,49.4153027775211
0,100,100,0,0,0,46.2536138237149
100,99,99,55,0,0,52.8881679423865
50,99,100,99,1,1,44.0670251823888
100,0,50,0,0,1,52.8947328617065
50,0,21,0,0,1,45.3075918885586
0,0,0,0,1,1,46.3487684656758
95,1,95,90,0,1,46.9719079167807
0,100,90,90,0,1,49.4293899809522
90,3,0,50,0,1,47.0320165057368
100,0,100,0,1,1,47.592386820711
100,20,50,75,0,1,46.7389705327117
100,95,50,50,1,1,50.8145481278965
100,0,100,100,1,1,51.49219231443
100,0,20,0,0,1,42.1662723224232
100,100,0,80,0,1,53.8427272517025
0,0,0,79,0,1,38.5643749468462
50,100,50,100,0,1,48.2687371005084
100,0,0,100,1,1,45.1225977443355
0,100,100,100,1,1,50.360516597911
100,100,50,50,0,1,46.1865500765074
0,90,100,0,1,1,52.298375811418
99,0,99,100,0,0,48.3335549546658
100,50,50,50,0,1,50.132223405752
100,95,100,100,1,1,46.2367108063122
100,100,0,0,0,1,51.4501369860045
0,0,0,0,1,1,49.0542172698652
100,25,0,0,0,1,51.817926270935
95,0,0,0,1,1,46.3294433996395
0,100,100,0,1,0,47.7922091648454
100,99,0,50,0,1,51.173794604818
0,0,50,0,1,1,50.288525309395
0,100,100,100,1,1,46.1225082513425
100,100,90,0,1,0,49.4262822250993
77,75,65,89,0,0,52.2329890665435
100,100,100,98,0,0,46.1867251219951
0,1,0,0,1,1,42.6303245557664
100,100,100,100,1,1,43.1722321366215
0,99,100,100,1,1,45.6507693268948
0,99,100,0,1,0,50.9108943190685
0,0,100,100,0,0,53.1445560330065
75,25,50,95,0,0,47.5660845447691
100,100,100,100,0,0,48.8038306210125
99,98,99,95,1,1,47.4624076759551
0,99,100,100,1,1,47.3648307850439
75,90,75,50,0,0,50.94844611251
100,0,0,0,1,0,45.8855454233343
75,0,100,80,1,0,48.9466502270175
1,100,60,100,0,1,43.4426015688109
100,100,100,100,0,1,50.4963484317815
1,50,30,100,0,1,51.867653960435
100,50,90,75,0,1,52.1162475990275
100,100,0,100,1,1,51.341164175665
75,0,55,100,1,1,49.6782425450073
0,2,60,0,1,0,39.3410522801972
1,100,80,100,1,1,42.1340382477294
50,95,90,99,1,1,51.439912817415
25,1,0,5,0,1,45.9090314780764
100,2,6,100,1,1,41.5374382069665
0,0,0,0,1,1,49.9816531572821
15,50,5,50,0,1,42.993862245313
0,0,100,100,1,1,47.3745551873091
50,0,0,50,1,0,51.18114158722
0,50,5,50,1,0,49.2911213235983
0,100,100,100,1,1,50.394031003291
50,1,50,5,0,1,47.4333118108229
60,0,50,90,1,1,46.5927370868123
0,10,0,50,0,1,49.9455867228358
0,10,0,0,1,1,43.4364052694055
50,0,0,0,0,1,49.4642974133645
100,0,100,50,1,1,45.4247730403259
15,100,0,0,0,1,47.5382471802415
99,90,50,99,0,0,50.9140979014625
50,100,95,100,1,0,50.771582883556
95,70,100,100,1,1,43.3835501070298
95,50,65,75,1,0,48.2440579504045
100,99,90,99,1,0,49.6420767695811
90,99,99,100,0,0,48.8970839083823
100,50,0,50,0,0,51.012268259619
60,99,90,50,1,1,49.8633363496295
80,95,100,50,0,0,51.674637047676
90,0,0,0,0,0,51.907668329576
100,100,100,0,1,0,48.5712935432488
25,0,99,30,1,0,51.0519600564335
50,56,99,0,1,0,38.0310707536973
54,100,100,70,0,1,54.0848360280995
90,100,50,100,1,0,48.3326483187764
100,0,0,0,1,0,47.3560210575684
100,75,80,50,0,1,50.033745474641
100,100,10,0,1,0,50.5420212172345
0,0,40,0,0,0,51.1558386566955
85,1,100,100,1,0,45.5486098845801
90,100,50,0,0,0,48.7355523421629
100,100,99,100,1,1,50.1107610867105
100,60,0,0,1,1,53.8753611963335
100,100,0,100,0,1,47.8021460113964
0,80,60,1,0,1,43.4687605739207
0,0,0,0,0,1,51.006736448756
0,90,0,100,0,1,41.7071559662033
0,1,99,99,0,1,43.6119079615158
50,0,100,0,1,1,50.9427838836685
0,0,0,0,0,1,48.2065820315247
100,25,0,100,0,1,45.7566134954443
50,100,100,100,1,0,45.6160055174348
20,2,10,15,0,0,52.854498998838
25,100,4,15,1,1,43.2059056026066
0,100,10,99,1,1,45.795454547599
0,0,0,0,0,1,44.209322125569
100,0,0,100,0,1,44.9586903219835
0,100,0,0,1,1,44.9186112673144
20,0,5,0,0,1,50.320533287648
0,0,4,0,1,1,42.2932397869474
50,25,30,100,0,0,48.1152256940155
90,80,90,90,0,0,52.1218852015435
100,100,100,100,1,1,45.1430471330743
100,99,99,99,0,0,51.128010900963
50,50,80,50,0,0,53.2842914404925
92,50,95,90,1,0,46.1501124207359
100,0,50,0,1,1,42.2547968563929
95,50,90,50,1,0,49.5198246391033
0,98,99,80,1,1,42.8243391233067
100,80,50,100,1,0,49.4255148878866
100,0,50,50,0,1,48.7088383889801
4,1,100,100,0,1,47.5039622220207
100,50,80,80,0,0,47.6314286544624
0,80,100,100,1,0,45.1171816989692
66,0,100,0,0,0,50.214322240182
75,50,25,50,1,0,52.4480952281785
0,49,99,100,1,0,47.8131171847069
60,50,50,50,0,0,53.9804413748175
100,0,0,1,0,0,51.100498442721
75,100,50,50,0,1,50.2278938484225
35,100,100,100,1,0,48.8338403397346
100,0,100,10,0,0,47.0656143730754
95,100,6,90,1,0,47.4410757121394
90,100,100,80,0,1,51.6555585233175
20,50,50,0,0,1,50.4286507594865
50,90,98,100,1,0,45.5133908609128
75,100,100,0,0,0,46.2856999866259
30,40,30,2,0,0,51.352863974818
50,10,50,50,0,0,51.0245381440095
0,0,10,0,0,0,48.6100301472686
100,100,99,75,0,0,53.2292758558285
99,90,99,65,1,0,48.663521522394
100,100,100,49,0,1,44.2668813580826
70,80,50,50,1,1,49.1673781621556
0,100,100,100,1,1,39.9190136166054
0,0,0,0,0,1,48.619511866952
100,95,99,95,0,1,49.6600356720343
0,0,0,0,1,1,44.5619353532441
90,80,60,100,0,1,53.462448323945
50,50,50,100,1,1,49.2833939951483
25,0,100,0,1,1,49.8231226487855
0,100,100,100,1,1,43.2768014344565
100,20,100,100,1,1,48.2365544290881
100,100,99,100,1,1,41.9995828326907
50,50,50,50,1,1,39.7725434124461
100,0,100,100,0,0,52.1613681038355
0,100,100,99,0,0,40.4495721113921
50,90,85,80,1,0,48.7838020763244
45,0,100,100,1,1,46.8836348339085
2,0,0,0,0,0,45.3468594834077
100,2,2,100,0,1,43.6874571369523
2,0,0,0,0,1,45.8708404710804
0,100,100,100,1,1,49.1770305266511
100,100,99,0,0,1,46.5770572078631
50,80,100,50,0,0,49.6228280331395
100,100,100,100,1,0,47.6654872450992
60,90,75,85,0,1,47.2854926062465
97,95,100,0,1,1,49.1749810400521
1,0,2,0,0,1,42.9758632732792
99,50,100,100,1,1,49.8741022669124
100,100,0,0,0,0,46.7383437276131
0,100,0,0,1,1,42.9661441729184
50,75,90,40,1,1,47.0397026257561
25,100,99,100,0,0,41.6217064203965
99,0,75,80,1,0,52.5232331508485
50,50,50,50,0,0,52.4394216410135
80,60,80,90,0,0,45.0050036684442
100,0,98,0,1,0,51.904667916559
75,25,75,75,0,0,48.1058364886593
99,99,95,100,1,0,38.8793989978747
100,100,100,99,1,0,40.272833042225
75,75,75,50,0,0,53.833658792202
100,80,70,100,1,0,44.8054304374107
100,50,95,70,1,0,46.291295540966
100,100,100,100,1,0,43.2238705290431
99,55,99,100,0,0,49.7963647822573
100,100,100,100,1,0,49.4388421060158
90,100,100,100,1,0,45.9082447129803
0,50,0,0,1,0,46.0798876030823
100,50,100,75,0,0,52.179435661601
2,40,0,60,1,0,50.928817894712
0,100,100,96,1,1,41.8573883594672
0,100,0,100,0,1,46.7113847458767
50,0,99,50,1,1,40.9675200920844
100,50,100,100,0,1,36.9953479198956
0,0,0,50,1,1,39.9189384450381
0,1,0,0,1,1,42.5897029670919
15,50,55,30,1,1,44.801157253355
0,0,0,0,1,1,50.40984910731
0,0,10,0,0,1,46.5636907722148
75,100,100,100,1,1,50.886013863026
0,0,100,100,1,1,47.2192171344671
50,100,99,50,0,0,48.074843336927
99,100,100,100,1,1,49.1154278621744
25,0,1,0,0,1,37.618035334017
34,0,0,0,1,0,41.382486927456
100,98,0,0,0,0,38.2158466825466
0,10,100,25,0,0,50.3139661652905
0,75,50,0,0,0,46.7503627537558
25,50,50,50,0,0,51.5114495924555
90,100,50,50,0,1,46.593084445309
90,80,100,90,1,0,49.3026418794653
3,100,0,100,1,0,51.131962580039
50,100,100,80,1,0,49.8836029467624
80,75,75,75,0,1,47.353036519952
100,100,20,100,0,1,54.1672523678695
50,0,10,50,0,1,50.7080859199175
90,0,90,94,0,0,49.800442615063
100,100,100,100,0,0,44.5327079484083
50,100,50,100,1,0,33.4291589422193
95,100,99,100,1,0,38.506312877368
100,100,100,100,1,0,34.6221923627409
90,100,99,100,1,0,48.4755734439993
80,80,95,90,0,0,50.9304943498955
100,0,85,80,0,0,49.408238033122
10,98,60,95,1,0,47.3420067898348
50,100,95,98,1,0,46.8995903458697
50,100,99,10,1,1,49.6785679225701
79,0,0,100,0,1,47.4638420462286
100,100,100,100,1,0,52.485204366767
0,0,0,0,1,0,50.769478103682
100,75,90,95,0,0,49.5723034904883
100,5,100,1,0,0,50.391280895
99,100,50,0,1,0,50.30719330358
45,98,100,100,1,0,47.9210091947508
0,0,100,0,1,0,39.9646419129101
0,0,100,0,1,0,46.7882601387493
0,50,100,0,1,0,55.6083109182925
0,5,50,50,0,0,50.3018042891855
100,100,100,100,1,0,50.420706548028
90,75,50,50,0,0,50.663348667171
0,0,20,95,0,0,50.4840487827855
100,99,100,100,0,0,44.2866050383861
95,99,100,100,1,1,44.3861125355217
0,89,95,95,1,0,52.2475642031915
85,70,89,90,0,0,51.039695985611
80,85,90,85,0,0,54.7040883881535
85,90,99,90,0,0,53.4320278245325
85,90,50,75,0,1,47.0611702024766
75,75,99,90,0,0,46.4905404047466
100,0,50,70,0,1,49.4026389073566
100,0,100,100,0,0,49.653826780404
100,75,50,100,0,0,51.2411769456185
95,90,75,90,0,0,53.958696564514
100,100,100,100,1,0,50.2583261889695
95,100,100,100,0,0,50.2900982284185
90,95,95,80,0,0,48.7292035053598
100,100,100,99,1,0,42.785532174705
0,30,25,50,1,0,46.9891783022604
0,100,100,100,1,0,47.2615395719676
100,0,0,100,1,0,49.8005476839382
50,99,90,100,0,0,51.5788315120145
75,50,10,95,1,0,45.9379680273384
100,50,80,100,1,0,50.0782856539
0,75,100,100,1,1,44.2470336712263
40,2,50,11,0,0,51.418542391141
98,85,80,60,1,0,38.4215490161522
5,90,50,99,1,0,49.0606553567993
50,100,100,100,1,0,46.1170920240138
25,0,0,0,0,0,50.94472619937
0,100,25,50,0,0,47.4405348820733
95,100,50,98,0,0,53.680752913936
75,89,0,100,1,0,45.7356022871685
100,99,90,90,0,0,46.9986342160295
100,100,100,100,1,0,41.79439016728
100,90,0,1,1,0,42.9801450334487
100,50,100,100,1,0,48.9552053141355
99,90,75,70,0,0,52.9351646976275
90,100,90,100,0,0,53.25826669831
0,0,35,1,1,1,48.6630064152942
50,90,90,90,1,0,49.4838761955645
44,0,10,75,0,0,46.2744452674116
0,100,100,100,1,0,46.6684186989477
100,100,0,100,0,0,50.1418051569405
50,0,0,0,1,1,37.0828998427093
100,10,50,100,0,0,49.2992777670586
100,100,100,100,1,0,46.7984692060469
95,0,0,50,0,0,52.11131701692
65,30,30,30,0,0,50.1254455325385
90,50,100,100,1,0,49.9088868178509
100,0,100,100,1,0,46.7516551312121
50,0,100,100,0,1,52.1777929640795
0,100,100,99,1,1,44.4392818828196
100,0,100,100,0,0,50.9399604458485
90,75,75,100,0,0,51.662163458876
99,100,99,99,1,1,46.3201624442281
90,90,99,100,0,0,48.2837168472355
0,0,0,0,1,0,39.5476744840877
65,50,50,100,1,0,46.7414078832014
0,0,0,0,1,0,50.8421452594935
80,100,75,50,0,1,51.194813614242
65,0,0,0,0,0,54.464482424435
89,100,0,100,0,0,45.2977577245468
100,0,0,50,0,0,51.1414035069835
50,99,0,0,1,0,41.192833952069
4,80,50,50,0,1,50.0306655121605
60,100,100,100,1,1,39.3685693892299
99,40,70,100,0,0,51.030277010119
5,90,0,75,1,0,47.7807480622012
25,100,100,100,0,0,51.726177767085
100,10,1,50,0,0,51.3492292070625
100,50,85,100,1,0,44.9550052234848
